 energy shell parameters
             Nshells                80
              kstart      63.770000000
                kend    1660.000000000
                  Np                40
 isotropic coordinates
    i    j                 x                 y                 z
   17   11   0.182930727E+03   0.230616718E+03   0.251327412E+03
   17   12   0.338027898E+03   0.140566578E+03   0.125663706E+03
   17   13   0.383332962E+03   0.333831361E+02  -0.418879020E+02
   17   14   0.325107303E+03   0.159223980E+02  -0.209439510E+03
   17   15   0.124390874E+03   0.148478735E+03  -0.335103216E+03
   17   16  -0.811391573E+02   0.175884796E+03  -0.335103216E+03
   17   17  -0.254732329E+03   0.202631986E+03  -0.209439510E+03
   17   18  -0.378322697E+03   0.702177351E+02  -0.418879020E+02
   17   19  -0.335920456E+03   0.943244183E+02   0.167551608E+03
   17   20  -0.179698341E+03   0.723016622E+02   0.335103216E+03
   17   21   0.869870832E+02   0.111415362E+02   0.376991118E+03
   17   22   0.242846811E+03  -0.697380517E+02   0.293215314E+03
   17   23   0.336297144E+03  -0.144658404E+03   0.125663706E+03
   17   24   0.327445548E+03  -0.202084157E+03  -0.418879020E+02
   17   25   0.210749275E+03  -0.205505389E+03  -0.251327412E+03
   17   26   0.125465864E+03  -0.147571479E+03  -0.335103216E+03
   17   27  -0.241718579E+03  -0.735533681E+02  -0.293215314E+03
   17   28  -0.348828540E+03   0.763531414E+01  -0.167551608E+03
   17   29  -0.349126839E+03  -0.144586496E+03   0.837758041E+02
   17   30  -0.221948673E+03  -0.193355910E+03   0.251327412E+03
   17   31  -0.117549068E+02  -0.252388176E+03   0.293215314E+03
   17   32   0.158325803E+03  -0.284396240E+03   0.209439510E+03
   17   33   0.183968049E+03  -0.337956137E+03   0.418879020E+02
   17   34   0.938575497E+02  -0.336051200E+03  -0.167551608E+03
   17   35  -0.148709449E+03  -0.289540638E+03  -0.209439510E+03
   17   36  -0.326766373E+03  -0.189785516E+03  -0.837758041E+02
   17   37  -0.140902107E+03  -0.319196248E+03   0.167551608E+03
   17   38  -0.536797176E+01  -0.384746382E+03   0.418879020E+02
   17   39  -0.206486067E+03  -0.324687692E+03   0.418879020E+02
   17   40   0.122517924E+03  -0.364757388E+03   0.418879020E+02
   17   41  -0.700574743E+02  -0.378352407E+03  -0.418879020E+02
   17   42   0.113118499E+03  -0.348175284E+03  -0.125663706E+03
   17   43   0.273725937E+03  -0.270430592E+03  -0.418879020E+02
   17   44   0.276194748E+03  -0.240287919E+03   0.125663706E+03
   17   45   0.105537447E+03  -0.274790045E+03   0.251327412E+03
   17   46  -0.675886635E+02  -0.342303113E+03   0.167551608E+03
   17   47  -0.279773832E+03  -0.264168879E+03   0.418879020E+02
   17   48  -0.200056709E+03  -0.285861788E+03  -0.167551608E+03
   17   49  -0.225993036E+02  -0.251649043E+03  -0.293215314E+03
   17   50   0.182930727E+03  -0.230616718E+03  -0.251327412E+03
   17   51   0.338027898E+03  -0.140566578E+03  -0.125663706E+03
   17   52   0.383332962E+03  -0.333831361E+02   0.418879020E+02
   17   53   0.325107303E+03  -0.159223980E+02   0.209439510E+03
   17   54   0.124390874E+03  -0.148478735E+03   0.335103216E+03
   17   55  -0.811391573E+02  -0.175884796E+03   0.335103216E+03
   17   56  -0.254732329E+03  -0.202631986E+03   0.209439510E+03
   17   57  -0.378322697E+03  -0.702177351E+02   0.418879020E+02
   17   58  -0.335920456E+03  -0.943244183E+02  -0.167551608E+03
   17   59  -0.179698341E+03  -0.723016622E+02  -0.335103216E+03
   17   60   0.869870832E+02  -0.111415362E+02  -0.376991118E+03
   17   61   0.242846811E+03   0.697380517E+02  -0.293215314E+03
   17   62   0.336297144E+03   0.144658404E+03  -0.125663706E+03
   17   63   0.327445548E+03   0.202084157E+03   0.418879020E+02
   17   64   0.210749275E+03   0.205505389E+03   0.251327412E+03
   17   65   0.125465864E+03   0.147571479E+03   0.335103216E+03
   17   66  -0.241718579E+03   0.735533681E+02   0.293215314E+03
   17   67  -0.348828540E+03  -0.763531414E+01   0.167551608E+03
   17   68  -0.349126839E+03   0.144586496E+03  -0.837758041E+02
   17   69  -0.221948673E+03   0.193355910E+03  -0.251327412E+03
   17   70  -0.117549068E+02   0.252388176E+03  -0.293215314E+03
   17   71   0.158325803E+03   0.284396240E+03  -0.209439510E+03
   17   72   0.183968049E+03   0.337956137E+03  -0.418879020E+02
   17   73   0.938575497E+02   0.336051200E+03   0.167551608E+03
   17   74  -0.148709449E+03   0.289540638E+03   0.209439510E+03
   17   75  -0.326766373E+03   0.189785516E+03   0.837758041E+02
   17   76  -0.140902107E+03   0.319196248E+03  -0.167551608E+03
   17   77  -0.536797176E+01   0.384746382E+03  -0.418879020E+02
   17   78  -0.206486067E+03   0.324687692E+03  -0.418879020E+02
   18    1   0.282607842E+03   0.451183435E+01  -0.293215314E+03
   18    2   0.372614144E+03  -0.105972178E+03  -0.125663706E+03
   18    3   0.236389258E+03  -0.216373336E+03  -0.251327412E+03
   18    4   0.485847402E+02  -0.146218977E+03  -0.376991118E+03
   18    5   0.468523367E+02   0.146783258E+03  -0.376991118E+03
   18    6   0.229209929E+03   0.223964529E+03  -0.251327412E+03
   18    7   0.355027077E+03   0.155007023E+03  -0.125663706E+03
   18    8   0.397677157E+03  -0.772078506E+02   0.418879020E+02
   18    9   0.324070689E+03  -0.243076864E+03   0.418879020E+02
   18   10   0.164744185E+03  -0.362910096E+03  -0.837758041E+02
   18   11  -0.925911556E+02  -0.336785895E+03  -0.209439510E+03
   18   12  -0.158142977E+03  -0.234261282E+03  -0.293215314E+03
   18   13  -0.198371714E+03   0.119236183E+03  -0.335103216E+03
   18   14  -0.133204933E+03   0.249286973E+03  -0.293215314E+03
   18   15   0.345612580E+02   0.369587267E+03  -0.167551608E+03
   18   16   0.219418443E+03   0.340534463E+03  -0.418879020E+02
   18   17   0.357448420E+03   0.190627386E+03   0.418879020E+02
   18   18   0.319891317E+03  -0.191532392E+02   0.251327412E+03
   18   19   0.259388861E+03  -0.233912976E+03   0.209439510E+03
   18   20   0.986818519E+02  -0.374610858E+03   0.125663706E+03
   18   21  -0.826765395E+02  -0.396576302E+03  -0.418879020E+02
   18   22  -0.270354938E+03  -0.292835435E+03  -0.837758041E+02
   18   23  -0.358483856E+03  -0.963252486E+02  -0.167551608E+03
   18   24  -0.343010900E+03   0.141889926E+03  -0.167551608E+03
   18   25  -0.237997949E+03   0.319689475E+03  -0.837758041E+02
   18   26  -0.604906885E+02   0.400560919E+03   0.418879020E+02
   18   27   0.148139511E+03   0.357947046E+03   0.125663706E+03
   18   28   0.249202005E+03   0.201483653E+03   0.251327412E+03
   18   29   0.837762920E+02  -0.129313569E+03   0.376991118E+03
   18   30  -0.306369232E+02  -0.280978519E+03   0.293215314E+03
   18   31  -0.219126201E+03  -0.319460656E+03   0.125663706E+03
   18   32  -0.373323688E+03  -0.157281905E+03   0.418879020E+02
   18   33  -0.397869945E+03   0.762081373E+02   0.418879020E+02
   18   34  -0.284131966E+03   0.263325708E+03   0.125663706E+03
   18   35  -0.126454281E+03   0.294459872E+03   0.251327412E+03
   18   36   0.570917347E+02   0.224296986E+03   0.335103216E+03
   18   37  -0.229267260E+03  -0.165299947E+03   0.293215314E+03
   18   38  -0.310917663E+03   0.776370300E+02   0.251327412E+03
   18   39  -0.150325168E+03   0.175985647E+03   0.335103216E+03
   18   40   0.282607842E+03  -0.451183435E+01   0.293215314E+03
   18   41   0.372614144E+03   0.105972178E+03   0.125663706E+03
   18   42   0.236389258E+03   0.216373336E+03   0.251327412E+03
   18   43   0.485847402E+02   0.146218977E+03   0.376991118E+03
   18   44   0.468523367E+02  -0.146783258E+03   0.376991118E+03
   18   45   0.229209929E+03  -0.223964529E+03   0.251327412E+03
   18   46   0.355027077E+03  -0.155007023E+03   0.125663706E+03
   18   47   0.397677157E+03   0.772078506E+02  -0.418879020E+02
   18   48   0.324070689E+03   0.243076864E+03  -0.418879020E+02
   18   49   0.164744185E+03   0.362910096E+03   0.837758041E+02
   18   50  -0.925911556E+02   0.336785895E+03   0.209439510E+03
   18   51  -0.158142977E+03   0.234261282E+03   0.293215314E+03
   18   52  -0.198371714E+03  -0.119236183E+03   0.335103216E+03
   18   53  -0.133204933E+03  -0.249286973E+03   0.293215314E+03
   18   54   0.345612580E+02  -0.369587267E+03   0.167551608E+03
   18   55   0.219418443E+03  -0.340534463E+03   0.418879020E+02
   18   56   0.357448420E+03  -0.190627386E+03  -0.418879020E+02
   18   57   0.319891317E+03   0.191532392E+02  -0.251327412E+03
   18   58   0.259388861E+03   0.233912976E+03  -0.209439510E+03
   18   59   0.986818519E+02   0.374610858E+03  -0.125663706E+03
   18   60  -0.826765395E+02   0.396576302E+03   0.418879020E+02
   18   61  -0.270354938E+03   0.292835435E+03   0.837758041E+02
   18   62  -0.358483856E+03   0.963252486E+02   0.167551608E+03
   18   63  -0.343010900E+03  -0.141889926E+03   0.167551608E+03
   18   64  -0.237997949E+03  -0.319689475E+03   0.837758041E+02
   18   65  -0.604906885E+02  -0.400560919E+03  -0.418879020E+02
   18   66   0.148139511E+03  -0.357947046E+03  -0.125663706E+03
   18   67   0.249202005E+03  -0.201483653E+03  -0.251327412E+03
   18   68   0.837762920E+02   0.129313569E+03  -0.376991118E+03
   18   69  -0.306369232E+02   0.280978519E+03  -0.293215314E+03
   18   70  -0.219126201E+03   0.319460656E+03  -0.125663706E+03
   18   71  -0.373323688E+03   0.157281905E+03  -0.418879020E+02
   18   72  -0.397869945E+03  -0.762081373E+02  -0.418879020E+02
   18   73  -0.284131966E+03  -0.263325708E+03  -0.125663706E+03
   18   74  -0.126454281E+03  -0.294459872E+03  -0.251327412E+03
   18   75   0.570917347E+02  -0.224296986E+03  -0.335103216E+03
   18   76  -0.229267260E+03   0.165299947E+03  -0.293215314E+03
   18   77  -0.310917663E+03  -0.776370300E+02  -0.251327412E+03
   18   78  -0.150325168E+03  -0.175985647E+03  -0.335103216E+03
   19    1   0.418225109E+03  -0.282531749E+02  -0.837758041E+02
   19    2   0.409214406E+03   0.908518221E+02   0.837758041E+02
   19    3   0.389416584E+03  -0.155129649E+03   0.837758041E+02
   19    4   0.333740541E+03  -0.253629130E+03  -0.837758041E+02
   19    5   0.279720582E+03  -0.136051625E+03  -0.293215314E+03
   19    6   0.328758286E+03   0.107151252E+03  -0.251327412E+03
   19    7   0.365015307E+03   0.206092963E+03  -0.837758041E+02
   19    8   0.273186042E+03   0.282886399E+03   0.167551608E+03
   19    9   0.281735958E+03   0.131827534E+03   0.293215314E+03
   19   10   0.266271259E+03  -0.160789506E+03   0.293215314E+03
   19   11   0.205784724E+03  -0.352973299E+03   0.125663706E+03
   19   12   0.148957240E+03  -0.398479628E+03  -0.418879020E+02
   19   13   0.805179914E+02  -0.336274076E+03  -0.251327412E+03
   19   14   0.173962071E+03  -0.101704296E+03  -0.376991118E+03
   19   15   0.790501276E+02   0.185358149E+03  -0.376991118E+03
   19   16   0.191952187E+03   0.319403066E+03  -0.209439510E+03
   19   17   0.203409670E+03   0.373629200E+03  -0.418879020E+02
   19   18   0.641499335E+02   0.339776673E+03   0.251327412E+03
   19   19   0.622573992E+02   0.191652243E+03   0.376991118E+03
   19   20   0.513397991E+02  -0.194860953E+03   0.376991118E+03
   19   21   0.562073287E+01  -0.311001698E+03   0.293215314E+03
   19   22  -0.905027268E+02  -0.409291755E+03   0.837758041E+02
   19   23  -0.125719219E+03  -0.399881435E+03  -0.837758041E+02
   19   24  -0.190331998E+03  -0.246023128E+03  -0.293215314E+03
   19   25  -0.200260370E+03  -0.224131673E+02  -0.376991118E+03
   19   26  -0.148689876E+03   0.219831809E+03  -0.335103216E+03
   19   27  -0.904694823E+02   0.382714777E+03  -0.167551608E+03
   19   28  -0.220271095E+02   0.424840063E+03   0.418879020E+02
   19   29  -0.185974806E+03   0.249333151E+03   0.293215314E+03
   19   30  -0.201378218E+03  -0.730612260E+01   0.376991118E+03
   19   31  -0.260874985E+03  -0.226952954E+03   0.251327412E+03
   19   32  -0.298792481E+03  -0.302815664E+03   0.418879020E+02
   19   33  -0.361475353E+03  -0.190454906E+03  -0.125663706E+03
   19   34  -0.370000801E+03   0.443099123E+02  -0.209439510E+03
   19   35  -0.311872313E+03   0.263956744E+03  -0.125663706E+03
   19   36  -0.240470438E+03   0.343343054E+03   0.837758041E+02
   19   37  -0.370369494E+03  -0.411144631E+02   0.209439510E+03
   19   38  -0.424707474E+03  -0.244506496E+02   0.418879020E+02
   19   39  -0.382566101E+03   0.171329106E+03   0.837758041E+02
   19   40   0.418225109E+03   0.282531749E+02   0.837758041E+02
   19   41   0.409214406E+03  -0.908518221E+02  -0.837758041E+02
   19   42   0.389416584E+03   0.155129649E+03  -0.837758041E+02
   19   43   0.333740541E+03   0.253629130E+03   0.837758041E+02
   19   44   0.279720582E+03   0.136051625E+03   0.293215314E+03
   19   45   0.328758286E+03  -0.107151252E+03   0.251327412E+03
   19   46   0.365015307E+03  -0.206092963E+03   0.837758041E+02
   19   47   0.273186042E+03  -0.282886399E+03  -0.167551608E+03
   19   48   0.281735958E+03  -0.131827534E+03  -0.293215314E+03
   19   49   0.266271259E+03   0.160789506E+03  -0.293215314E+03
   19   50   0.205784724E+03   0.352973299E+03  -0.125663706E+03
   19   51   0.148957240E+03   0.398479628E+03   0.418879020E+02
   19   52   0.805179914E+02   0.336274076E+03   0.251327412E+03
   19   53   0.173962071E+03   0.101704296E+03   0.376991118E+03
   19   54   0.790501276E+02  -0.185358149E+03   0.376991118E+03
   19   55   0.191952187E+03  -0.319403066E+03   0.209439510E+03
   19   56   0.203409670E+03  -0.373629200E+03   0.418879020E+02
   19   57   0.641499335E+02  -0.339776673E+03  -0.251327412E+03
   19   58   0.622573992E+02  -0.191652243E+03  -0.376991118E+03
   19   59   0.513397991E+02   0.194860953E+03  -0.376991118E+03
   19   60   0.562073287E+01   0.311001698E+03  -0.293215314E+03
   19   61  -0.905027268E+02   0.409291755E+03  -0.837758041E+02
   19   62  -0.125719219E+03   0.399881435E+03   0.837758041E+02
   19   63  -0.190331998E+03   0.246023128E+03   0.293215314E+03
   19   64  -0.200260370E+03   0.224131673E+02   0.376991118E+03
   19   65  -0.148689876E+03  -0.219831809E+03   0.335103216E+03
   19   66  -0.904694823E+02  -0.382714777E+03   0.167551608E+03
   19   67  -0.220271095E+02  -0.424840063E+03  -0.418879020E+02
   19   68  -0.185974806E+03  -0.249333151E+03  -0.293215314E+03
   19   69  -0.201378218E+03   0.730612260E+01  -0.376991118E+03
   19   70  -0.260874985E+03   0.226952954E+03  -0.251327412E+03
   19   71  -0.298792481E+03   0.302815664E+03  -0.418879020E+02
   19   72  -0.361475353E+03   0.190454906E+03   0.125663706E+03
   19   73  -0.370000801E+03  -0.443099123E+02   0.209439510E+03
   19   74  -0.311872313E+03  -0.263956744E+03   0.125663706E+03
   19   75  -0.240470438E+03  -0.343343054E+03  -0.837758041E+02
   19   76  -0.370369494E+03   0.411144631E+02  -0.209439510E+03
   19   77  -0.424707474E+03   0.244506496E+02  -0.418879020E+02
   19   78  -0.382566101E+03  -0.171329106E+03  -0.837758041E+02
   20    1  -0.365113797E+03  -0.226521603E+03   0.125663706E+03
   20    2  -0.339994977E+03  -0.278920274E+03  -0.837758041E+02
   20    3  -0.193641765E+03  -0.401447082E+03   0.418879020E+02
   20    4  -0.202566383E+03  -0.310182013E+03   0.251327412E+03
   20    5  -0.254013270E+03  -0.153605279E+03   0.335103216E+03
   20    6  -0.414770576E+03   0.174159891E+02   0.167551608E+03
   20    7  -0.440027384E+03  -0.709421853E+02  -0.418879020E+02
   20    8  -0.323018210E+03  -0.100476387E+03  -0.293215314E+03
   20    9  -0.166076622E+03  -0.331156423E+03  -0.251327412E+03
   20   10  -0.918559984E+02  -0.430064622E+03  -0.837758041E+02
   20   11   0.857080992E+02  -0.431331920E+03   0.837758041E+02
   20   12   0.978867558E+02  -0.323812371E+03   0.293215314E+03
   20   13   0.167671975E+02  -0.157069145E+03   0.418879020E+03
   20   14  -0.126665662E+03   0.205535875E+03   0.376991118E+03
   20   15  -0.277625344E+03   0.245296125E+03   0.251327412E+03
   20   16  -0.376894509E+03   0.237923142E+03   0.418879020E+02
   20   17  -0.401066696E+03   0.107160875E+03  -0.167551608E+03
   20   18  -0.150767807E+03   0.471266735E+02  -0.418879020E+03
   20   19  -0.222120439E+01  -0.241421316E+03  -0.376991118E+03
   20   20   0.204397906E+03  -0.308978182E+03  -0.251327412E+03
   20   21   0.278598351E+03  -0.347907820E+03  -0.418879020E+02
   20   22   0.337323985E+03  -0.266144041E+03   0.125663706E+03
   20   23   0.287190181E+03  -0.178768196E+03   0.293215314E+03
   20   24   0.206220049E+03   0.125548704E+03   0.376991118E+03
   20   25   0.132822677E+03   0.311117992E+03   0.293215314E+03
   20   26  -0.118316636E+03   0.413063307E+03   0.125663706E+03
   20   27  -0.207953556E+03   0.387489900E+03  -0.837758041E+02
   20   28  -0.226526313E+03   0.251241115E+03  -0.293215314E+03
   20   29   0.124307998E+03   0.974647467E+02  -0.418879020E+03
   20   30   0.279463370E+03  -0.100087703E+03  -0.335103216E+03
   20   31   0.417215652E+03  -0.139011521E+03  -0.837758041E+02
   20   32   0.433676443E+03  -0.729235680E+02   0.837758041E+02
   20   33   0.339784757E+03   0.202713837E+03   0.209439510E+03
   20   34   0.185638850E+03   0.387502696E+03   0.125663706E+03
   20   35   0.527887880E+02   0.436584983E+03  -0.837758041E+02
   20   36   0.121909365E+03   0.315554076E+03  -0.293215314E+03
   20   37   0.400579830E+03   0.108966725E+03  -0.167551608E+03
   20   38   0.359558833E+03   0.263390088E+03  -0.418879020E+02
   20   39   0.279866404E+03   0.279680848E+03  -0.209439510E+03
   20   40  -0.365113797E+03   0.226521603E+03  -0.125663706E+03
   20   41  -0.339994977E+03   0.278920274E+03   0.837758041E+02
   20   42  -0.193641765E+03   0.401447082E+03  -0.418879020E+02
   20   43  -0.202566383E+03   0.310182013E+03  -0.251327412E+03
   20   44  -0.254013270E+03   0.153605279E+03  -0.335103216E+03
   20   45  -0.414770576E+03  -0.174159891E+02  -0.167551608E+03
   20   46  -0.440027384E+03   0.709421853E+02   0.418879020E+02
   20   47  -0.323018210E+03   0.100476387E+03   0.293215314E+03
   20   48  -0.166076622E+03   0.331156423E+03   0.251327412E+03
   20   49  -0.918559984E+02   0.430064622E+03   0.837758041E+02
   20   50   0.857080992E+02   0.431331920E+03  -0.837758041E+02
   20   51   0.978867558E+02   0.323812371E+03  -0.293215314E+03
   20   52   0.167671975E+02   0.157069145E+03  -0.418879020E+03
   20   53  -0.126665662E+03  -0.205535875E+03  -0.376991118E+03
   20   54  -0.277625344E+03  -0.245296125E+03  -0.251327412E+03
